2025-08-18 18:19:16,241:INFO:Created DataLoaders with 5994 training samples and 1998 validation samples.
2025-08-18 18:19:16,791:INFO:model params: 526850
2025-08-18 18:19:17,583:INFO:Epoch: 0/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 0.79s
2025-08-18 18:20:30,534:INFO:Epoch: 650/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.15s
2025-08-18 18:20:35,691:INFO:Epoch: 700/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.16s
2025-08-18 18:20:45,001:INFO:Epoch: 750/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 9.31s
2025-08-18 18:20:50,215:INFO:Epoch: 800/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.21s
2025-08-18 18:20:55,440:INFO:Epoch: 850/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.22s
2025-08-18 18:21:00,638:INFO:Epoch: 900/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.20s
2025-08-18 18:21:05,914:INFO:Epoch: 950/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.28s
2025-08-18 18:21:12,072:INFO:Epoch: 1000/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.16s
2025-08-18 18:21:17,216:INFO:Epoch: 1050/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.14s
2025-08-18 18:21:26,414:INFO:Epoch: 1100/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 9.20s
2025-08-18 18:21:31,697:INFO:Epoch: 1150/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.28s
2025-08-18 18:21:36,936:INFO:Epoch: 1200/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.24s
2025-08-18 18:21:42,141:INFO:Epoch: 1250/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.20s
2025-08-18 18:21:47,322:INFO:Epoch: 1300/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.18s
2025-08-18 18:21:53,585:INFO:Epoch: 1350/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.26s
2025-08-18 18:21:58,871:INFO:Epoch: 1400/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.29s
2025-08-18 18:22:08,091:INFO:Epoch: 1450/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 9.22s
2025-08-18 18:22:13,327:INFO:Epoch: 1500/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.24s
2025-08-18 18:22:18,640:INFO:Epoch: 1550/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.31s
2025-08-18 18:22:23,940:INFO:Epoch: 1600/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.30s
2025-08-18 18:22:29,087:INFO:Epoch: 1650/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.15s
2025-08-18 18:22:35,188:INFO:Epoch: 1700/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.10s
2025-08-18 18:22:40,377:INFO:Epoch: 1750/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.19s
2025-08-18 18:22:49,335:INFO:Epoch: 1800/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 8.96s
2025-08-18 18:22:54,513:INFO:Epoch: 1850/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.18s
2025-08-18 18:22:59,757:INFO:Epoch: 1900/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.24s
2025-08-18 18:23:05,034:INFO:Epoch: 1950/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.28s
2025-08-18 18:23:10,304:INFO:Epoch: 2000/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.27s
2025-08-18 18:23:16,584:INFO:Epoch: 2050/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.28s
2025-08-18 18:23:21,862:INFO:Epoch: 2100/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.28s
2025-08-18 18:23:30,739:INFO:Epoch: 2150/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 8.88s
2025-08-18 18:23:35,934:INFO:Epoch: 2200/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.20s
2025-08-18 18:23:41,185:INFO:Epoch: 2250/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.25s
2025-08-18 18:23:46,420:INFO:Epoch: 2300/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.23s
2025-08-18 18:23:51,704:INFO:Epoch: 2350/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.28s
2025-08-18 18:23:57,927:INFO:Epoch: 2400/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.22s
2025-08-18 18:24:03,198:INFO:Epoch: 2450/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.27s
2025-08-18 18:24:12,008:INFO:Epoch: 2500/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 8.81s
2025-08-18 18:24:17,244:INFO:Epoch: 2550/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.24s
2025-08-18 18:24:22,568:INFO:Epoch: 2600/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.32s
2025-08-18 18:24:27,774:INFO:Epoch: 2650/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.21s
2025-08-18 18:24:33,023:INFO:Epoch: 2700/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.25s
2025-08-18 18:24:39,196:INFO:Epoch: 2750/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.17s
2025-08-18 18:24:44,421:INFO:Epoch: 2800/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.23s
2025-08-18 18:24:53,100:INFO:Epoch: 2850/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 8.68s
2025-08-18 18:24:58,355:INFO:Epoch: 2900/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.26s
2025-08-18 18:25:03,692:INFO:Epoch: 2950/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.34s
2025-08-18 18:25:08,996:INFO:Epoch: 3000/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.30s
2025-08-18 18:25:14,245:INFO:Epoch: 3050/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.25s
2025-08-18 18:25:20,530:INFO:Epoch: 3100/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.29s
2025-08-18 18:25:25,778:INFO:Epoch: 3150/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.25s
2025-08-18 18:25:34,582:INFO:Epoch: 3200/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 8.80s
2025-08-18 18:25:39,864:INFO:Epoch: 3250/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.28s
2025-08-18 18:25:45,171:INFO:Epoch: 3300/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.31s
2025-08-18 18:25:50,476:INFO:Epoch: 3350/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.30s
2025-08-18 18:25:55,818:INFO:Epoch: 3400/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.34s
2025-08-18 18:26:02,176:INFO:Epoch: 3450/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.36s
2025-08-18 18:26:07,564:INFO:Epoch: 3500/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.39s
2025-08-18 18:26:16,294:INFO:Epoch: 3550/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 8.73s
2025-08-18 18:26:21,615:INFO:Epoch: 3600/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.32s
2025-08-18 18:26:26,962:INFO:Epoch: 3650/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.35s
2025-08-18 18:26:32,284:INFO:Epoch: 3700/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.32s
2025-08-18 18:26:37,536:INFO:Epoch: 3750/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.25s
2025-08-18 18:26:43,848:INFO:Epoch: 3800/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.31s
2025-08-18 18:26:49,101:INFO:Epoch: 3850/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.25s
2025-08-18 18:26:57,867:INFO:Epoch: 3900/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 8.77s
2025-08-18 18:27:03,170:INFO:Epoch: 3950/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.30s
2025-08-18 18:27:08,610:INFO:Epoch: 4000/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.44s
2025-08-18 18:27:13,923:INFO:Epoch: 4050/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.31s
2025-08-18 18:27:19,217:INFO:Epoch: 4100/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.29s
2025-08-18 18:27:25,490:INFO:Epoch: 4150/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.27s
2025-08-18 18:27:30,841:INFO:Epoch: 4200/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.35s
2025-08-18 18:27:39,533:INFO:Epoch: 4250/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 8.69s
2025-08-18 18:27:44,857:INFO:Epoch: 4300/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.32s
2025-08-18 18:27:50,134:INFO:Epoch: 4350/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.28s
2025-08-18 18:27:55,345:INFO:Epoch: 4400/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.21s
2025-08-18 18:28:00,573:INFO:Epoch: 4450/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.23s
2025-08-18 18:28:11,929:INFO:Epoch: 4500/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 11.36s
2025-08-18 18:28:17,322:INFO:Epoch: 4550/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.39s
2025-08-18 18:28:23,279:INFO:Epoch: 4600/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.96s
2025-08-18 18:28:28,670:INFO:Epoch: 4650/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.39s
2025-08-18 18:28:34,056:INFO:Epoch: 4700/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.39s
2025-08-18 18:28:44,316:INFO:Epoch: 4750/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 10.26s
2025-08-18 18:28:49,595:INFO:Epoch: 4800/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.28s
2025-08-18 18:28:54,983:INFO:Epoch: 4850/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.39s
2025-08-18 18:29:00,322:INFO:Epoch: 4900/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.34s
2025-08-18 18:29:05,687:INFO:Epoch: 4950/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.36s
2025-08-18 18:29:16,127:INFO:Epoch: 5000/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 10.44s
2025-08-18 18:29:21,544:INFO:Epoch: 5050/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.42s
2025-08-18 18:29:26,934:INFO:Epoch: 5100/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.39s
2025-08-18 18:29:32,213:INFO:Epoch: 5150/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.28s
2025-08-18 18:29:37,450:INFO:Epoch: 5200/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.24s
2025-08-18 18:29:49,121:INFO:Epoch: 5250/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 11.67s
2025-08-18 18:29:54,513:INFO:Epoch: 5300/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.39s
2025-08-18 18:29:59,936:INFO:Epoch: 5350/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.42s
2025-08-18 18:30:05,311:INFO:Epoch: 5400/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.38s
2025-08-18 18:30:10,866:INFO:Epoch: 5450/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.55s
2025-08-18 18:30:22,675:INFO:Epoch: 5500/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 11.81s
2025-08-18 18:30:28,008:INFO:Epoch: 5550/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.33s
2025-08-18 18:30:33,536:INFO:Epoch: 5600/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.53s
2025-08-18 18:30:38,826:INFO:Epoch: 5650/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.29s
2025-08-18 18:30:44,275:INFO:Epoch: 5700/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.45s
2025-08-18 18:30:55,788:INFO:Epoch: 5750/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 11.51s
2025-08-18 18:31:01,047:INFO:Epoch: 5800/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.26s
2025-08-18 18:31:07,395:INFO:Epoch: 5850/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.35s
2025-08-18 18:31:12,693:INFO:Epoch: 5900/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.30s
2025-08-18 18:31:18,007:INFO:Epoch: 5950/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.31s
2025-08-18 18:31:23,335:INFO:Epoch: 6000/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.33s
2025-08-18 18:31:28,668:INFO:Epoch: 6050/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.33s
2025-08-18 18:31:40,297:INFO:Epoch: 6100/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 11.63s
2025-08-18 18:31:45,476:INFO:Epoch: 6150/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.18s
2025-08-18 18:31:50,899:INFO:Epoch: 6200/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.42s
2025-08-18 18:31:56,223:INFO:Epoch: 6250/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.32s
2025-08-18 18:32:01,533:INFO:Epoch: 6300/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.31s
2025-08-18 18:32:13,242:INFO:Epoch: 6350/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 11.71s
2025-08-18 18:32:18,543:INFO:Epoch: 6400/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.30s
2025-08-18 18:32:24,020:INFO:Epoch: 6450/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.48s
2025-08-18 18:32:29,459:INFO:Epoch: 6500/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.44s
2025-08-18 18:32:34,804:INFO:Epoch: 6550/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.34s
2025-08-18 18:32:41,155:INFO:Epoch: 6600/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 6.35s
2025-08-18 18:32:46,616:INFO:Epoch: 6650/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.46s
2025-08-18 18:32:52,068:INFO:Epoch: 6700/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.45s
2025-08-18 18:32:59,775:INFO:Epoch: 6750/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 7.71s
2025-08-18 18:33:05,049:INFO:Epoch: 6800/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.27s
2025-08-18 18:33:12,460:INFO:Epoch: 6850/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 7.41s
2025-08-18 18:33:17,751:INFO:Epoch: 6900/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.29s
2025-08-18 18:33:23,068:INFO:Epoch: 6950/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.32s
2025-08-18 18:33:30,242:INFO:Epoch: 7000/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 7.17s
2025-08-18 18:33:35,515:INFO:Epoch: 7050/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.27s
2025-08-18 18:33:43,441:INFO:Epoch: 7100/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 7.93s
2025-08-18 18:33:48,611:INFO:Epoch: 7150/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.17s
2025-08-18 18:33:54,031:INFO:Epoch: 7200/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.42s
2025-08-18 18:33:59,357:INFO:Epoch: 7250/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.33s
2025-08-18 18:34:04,612:INFO:Epoch: 7300/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.26s
2025-08-18 18:34:16,115:INFO:Epoch: 7350/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 11.50s
2025-08-18 18:34:21,421:INFO:Epoch: 7400/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.31s
2025-08-18 18:34:26,776:INFO:Epoch: 7450/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.35s
2025-08-18 18:34:32,132:INFO:Epoch: 7500/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.36s
2025-08-18 18:34:37,496:INFO:Epoch: 7550/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.36s
2025-08-18 18:34:49,381:INFO:Epoch: 7600/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 11.88s
2025-08-18 18:34:54,707:INFO:Epoch: 7650/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.33s
2025-08-18 18:35:00,049:INFO:Epoch: 7700/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.34s
2025-08-18 18:35:05,353:INFO:Epoch: 7750/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.30s
2025-08-18 18:35:10,654:INFO:Epoch: 7800/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.30s
2025-08-18 18:35:21,437:INFO:Epoch: 7850/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 10.78s
2025-08-18 18:35:26,806:INFO:Epoch: 7900/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.37s
2025-08-18 18:35:32,197:INFO:Epoch: 7950/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.39s
2025-08-18 18:35:37,554:INFO:Epoch: 8000/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.36s
2025-08-18 18:35:42,943:INFO:Epoch: 8050/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.39s
2025-08-18 18:35:48,306:INFO:Epoch: 8100/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.36s
2025-08-18 18:35:54,178:INFO:Epoch: 8150/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.87s
2025-08-18 18:35:59,573:INFO:Epoch: 8200/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.39s
2025-08-18 18:36:04,852:INFO:Epoch: 8250/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.28s
2025-08-18 18:36:10,267:INFO:Epoch: 8300/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.41s
2025-08-18 18:36:15,698:INFO:Epoch: 8350/10000 | Train Loss: nan | Dynamic Loss: nan | Regularization Loss: nan | Val Loss: nan | Time: 5.43s
